#Refer to ReadMe/ReadMe_Get_ENCODE_MetaData_files.txt for details of this metadata file
File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF826FGT	bed narrowPeak	peaks	ENCSR000EMG	DNase-seq	EFO:0005282	HS-5	immortalized cell line	unknown	male	Homo sapiens							DNA		see document	see document		2012-07-23	ENCODE					1							ENCFF163ZHO, ENCFF488ZAK	1180125	ENCODE Processing Pipeline	ffd91a034ba399f8d6512660737c62e7	https://www.encodeproject.org/files/ENCFF826FGT/@@download/ENCFF826FGT.bed.gz	hg19			released	inconsistent platforms			
ENCFF084PUJ	bed narrowPeak	peaks	ENCSR000EMG	DNase-seq	EFO:0005282	HS-5	immortalized cell line	unknown	male	Homo sapiens							DNA		see document	see document		2012-07-23	ENCODE					1							ENCFF367MSP, ENCFF992CZQ	1184037	ENCODE Processing Pipeline	1399d8f20624910edd35ed57bde669e3	https://www.encodeproject.org/files/ENCFF084PUJ/@@download/ENCFF084PUJ.bed.gz	GRCh38			released	inconsistent platforms			
ENCFF001SQO	bed narrowPeak	peaks	ENCSR000ENE	DNase-seq	CL:2000044	brain microvascular endothelial cell	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2010-12-16	ENCODE					1, 2							ENCFF001CYH, ENCFF001CYJ	1906509	John Stamatoyannopoulos, UW	3e490f9dcaee15a088a504c9a4f49532	https://www.encodeproject.org/files/ENCFF001SQO/@@download/ENCFF001SQO.bed.gz	hg19			archived				
ENCFF001WHF	bed narrowPeak	peaks	ENCSR000ENE	DNase-seq	CL:2000044	brain microvascular endothelial cell	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2010-12-16	ENCODE					1							ENCFF001CYH	2341986	John Stamatoyannopoulos, UW	db2412a903125e80bb32e69b71e11291	https://www.encodeproject.org/files/ENCFF001WHF/@@download/ENCFF001WHF.bed.gz	hg19			archived				
ENCFF001WHG	bed narrowPeak	peaks	ENCSR000ENE	DNase-seq	CL:2000044	brain microvascular endothelial cell	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2010-12-16	ENCODE					2							ENCFF001CYJ	1975271	John Stamatoyannopoulos, UW	fa2ab791ca4c7b184edb8b0dde81b5b0	https://www.encodeproject.org/files/ENCFF001WHG/@@download/ENCFF001WHG.bed.gz	hg19			archived				
ENCFF613TQY	bed narrowPeak	peaks	ENCSR000ENE	DNase-seq	CL:2000044	brain microvascular endothelial cell	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2010-12-16	ENCODE					1							ENCFF046SUV, ENCFF163ZHO	1279324	ENCODE Processing Pipeline	c7f1cb141d0a4295a29653e223a81842	https://www.encodeproject.org/files/ENCFF613TQY/@@download/ENCFF613TQY.bed.gz	hg19			released				
ENCFF283RDM	bed narrowPeak	peaks	ENCSR000ENE	DNase-seq	CL:2000044	brain microvascular endothelial cell	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2010-12-16	ENCODE					2							ENCFF163ZHO, ENCFF386OAC	1060130	ENCODE Processing Pipeline	21e4b692089e3a8ab8089f0ae81dcb41	https://www.encodeproject.org/files/ENCFF283RDM/@@download/ENCFF283RDM.bed.gz	hg19			released				
ENCFF384MYP	bed narrowPeak	peaks	ENCSR000ENE	DNase-seq	CL:2000044	brain microvascular endothelial cell	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2010-12-16	ENCODE					1							ENCFF511KMH, ENCFF992CZQ	1282289	ENCODE Processing Pipeline	7594a357a198c494a35cb5695c0051bb	https://www.encodeproject.org/files/ENCFF384MYP/@@download/ENCFF384MYP.bed.gz	GRCh38			released				
ENCFF744YCN	bed narrowPeak	peaks	ENCSR000ENE	DNase-seq	CL:2000044	brain microvascular endothelial cell	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2010-12-16	ENCODE					2							ENCFF205GIF, ENCFF992CZQ	1062369	ENCODE Processing Pipeline	fbc07e5fdedd7c3df126e8c79da23a20	https://www.encodeproject.org/files/ENCFF744YCN/@@download/ENCFF744YCN.bed.gz	GRCh38			released				
ENCFF001SPH	bed narrowPeak	peaks	ENCSR000ELD	DNase-seq	CL:2000000	epidermal melanocyte	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE													2556855	Gregory Crawford, Duke	b328dd6d4b5354496e83e26e6be282bf	https://www.encodeproject.org/files/ENCFF001SPH/@@download/ENCFF001SPH.bed.gz	hg19			archived		biological replicates with identical biosample		
ENCFF001UXD	bed narrowPeak	peaks	ENCSR000ELD	DNase-seq	CL:2000000	epidermal melanocyte	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE													2274522	Gregory Crawford, Duke	0e3152924050b5fb947883909fb5c902	https://www.encodeproject.org/files/ENCFF001UXD/@@download/ENCFF001UXD.bed.gz	hg19			archived		biological replicates with identical biosample		
ENCFF034ZVL	bed narrowPeak	peaks	ENCSR000ELD	DNase-seq	CL:2000000	epidermal melanocyte	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE					1							ENCFF163ZHO, ENCFF227TRK	688519	ENCODE Processing Pipeline	cd99dbae09db04388de3967353fc6bc3	https://www.encodeproject.org/files/ENCFF034ZVL/@@download/ENCFF034ZVL.bed.gz	hg19			released		biological replicates with identical biosample		
ENCFF263XUQ	bed narrowPeak	peaks	ENCSR000ELD	DNase-seq	CL:2000000	epidermal melanocyte	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE					2							ENCFF106YJV, ENCFF163ZHO	659813	ENCODE Processing Pipeline	50544a8f67e185c98a85a88b4a51d11c	https://www.encodeproject.org/files/ENCFF263XUQ/@@download/ENCFF263XUQ.bed.gz	hg19			released		biological replicates with identical biosample		
ENCFF125GYM	bed narrowPeak	peaks	ENCSR000ELD	DNase-seq	CL:2000000	epidermal melanocyte	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE					1							ENCFF643PQF, ENCFF992CZQ	679005	ENCODE Processing Pipeline	04fe6eedb649df494904003da461ca77	https://www.encodeproject.org/files/ENCFF125GYM/@@download/ENCFF125GYM.bed.gz	GRCh38			released		biological replicates with identical biosample		
ENCFF156JML	bed narrowPeak	peaks	ENCSR000ELD	DNase-seq	CL:2000000	epidermal melanocyte	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE					2							ENCFF731DGN, ENCFF992CZQ	645940	ENCODE Processing Pipeline	9385b62654da788050e0329ed15d23d4	https://www.encodeproject.org/files/ENCFF156JML/@@download/ENCFF156JML.bed.gz	GRCh38			released		biological replicates with identical biosample		
ENCFF001UUD	bed narrowPeak	peaks	ENCSR000EIE	DNase-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE													2070298	Gregory Crawford, Duke	b4dc3b9fa2713e412c3e62028c7d6b70	https://www.encodeproject.org/files/ENCFF001UUD/@@download/ENCFF001UUD.bed.gz	hg19			archived		biological replicates with identical biosample		extremely low read depth
ENCFF311TYS	bed narrowPeak	peaks	ENCSR000EIE	DNase-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE					1							ENCFF163ZHO, ENCFF268DAU	264	ENCODE Processing Pipeline	c823bce426eff8fa2ea060115d6ccc64	https://www.encodeproject.org/files/ENCFF311TYS/@@download/ENCFF311TYS.bed.gz	hg19			released		biological replicates with identical biosample		extremely low read depth
ENCFF702LQI	bed narrowPeak	peaks	ENCSR000EIE	DNase-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE					2							ENCFF163ZHO, ENCFF582QYT	382	ENCODE Processing Pipeline	660bca4301287fe6465ddaa8c866a16f	https://www.encodeproject.org/files/ENCFF702LQI/@@download/ENCFF702LQI.bed.gz	hg19			released		biological replicates with identical biosample		extremely low read depth
ENCFF866FHW	bed narrowPeak	peaks	ENCSR000EIE	DNase-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE					1							ENCFF349CAN, ENCFF992CZQ	263	ENCODE Processing Pipeline	458fc3ab84c5dd10791324f649b5ed60	https://www.encodeproject.org/files/ENCFF866FHW/@@download/ENCFF866FHW.bed.gz	GRCh38			released		biological replicates with identical biosample		extremely low read depth
ENCFF255LPI	bed narrowPeak	peaks	ENCSR000EIE	DNase-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE					2							ENCFF823RFZ, ENCFF992CZQ	371	ENCODE Processing Pipeline	6bea924f87cfac7119e106c30690aa45	https://www.encodeproject.org/files/ENCFF255LPI/@@download/ENCFF255LPI.bed.gz	GRCh38			released		biological replicates with identical biosample		extremely low read depth
ENCFF166QCJ	bed narrowPeak	peaks	ENCSR691MQJ	DNase-seq	NTR:0004388	EL	immortalized cell line	newborn	male	Homo sapiens							DNA					2016-08-11	ENCODE					1							ENCFF014BQJ	2959185	John Stamatoyannopoulos, UW	9234d76742f84a15878f9fe8d54f0efd	https://www.encodeproject.org/files/ENCFF166QCJ/@@download/ENCFF166QCJ.bed.gz	hg19			archived	mixed run types	experiment not submitted to GEO, NTR biosample		
ENCFF947WZH	bed narrowPeak	peaks	ENCSR691MQJ	DNase-seq	NTR:0004388	EL	immortalized cell line	newborn	male	Homo sapiens							DNA					2016-08-11	ENCODE					2		36					ENCFF959HSE	3120207	John Stamatoyannopoulos, UW	4ba4bbbdb009119debd0398a6062c9c7	https://www.encodeproject.org/files/ENCFF947WZH/@@download/ENCFF947WZH.bed.gz	hg19			archived	mixed run types	experiment not submitted to GEO, NTR biosample		
ENCFF072OUO	bed narrowPeak	peaks	ENCSR691MQJ	DNase-seq	NTR:0004388	EL	immortalized cell line	newborn	male	Homo sapiens							DNA					2016-08-11	ENCODE					2							ENCFF163ZHO, ENCFF673VOP	1453644	ENCODE Processing Pipeline	a3c4a66db31b31c92de21cee37fa990a	https://www.encodeproject.org/files/ENCFF072OUO/@@download/ENCFF072OUO.bed.gz	hg19			released	mixed run types	experiment not submitted to GEO, NTR biosample		
ENCFF338BVZ	bed narrowPeak	peaks	ENCSR691MQJ	DNase-seq	NTR:0004388	EL	immortalized cell line	newborn	male	Homo sapiens							DNA					2016-08-11	ENCODE					1							ENCFF163ZHO, ENCFF830ZFS	2932729	ENCODE Processing Pipeline	554bf8f5fa0dc66096cf34b8ec6acf54	https://www.encodeproject.org/files/ENCFF338BVZ/@@download/ENCFF338BVZ.bed.gz	hg19			released	mixed run types	experiment not submitted to GEO, NTR biosample		
ENCFF202OJH	bed narrowPeak	peaks	ENCSR691MQJ	DNase-seq	NTR:0004388	EL	immortalized cell line	newborn	male	Homo sapiens							DNA					2016-08-11	ENCODE					2							ENCFF748UVJ, ENCFF992CZQ	1458628	ENCODE Processing Pipeline	1cd13c8d0e35d6112b06d8b8759a3c36	https://www.encodeproject.org/files/ENCFF202OJH/@@download/ENCFF202OJH.bed.gz	GRCh38			released	mixed run types	experiment not submitted to GEO, NTR biosample		
ENCFF417AAC	bed narrowPeak	peaks	ENCSR691MQJ	DNase-seq	NTR:0004388	EL	immortalized cell line	newborn	male	Homo sapiens							DNA					2016-08-11	ENCODE					1							ENCFF087CRP, ENCFF992CZQ	2947091	ENCODE Processing Pipeline	2c12f1ac7ee5c34d6267ee715393c15f	https://www.encodeproject.org/files/ENCFF417AAC/@@download/ENCFF417AAC.bed.gz	GRCh38			released	mixed run types	experiment not submitted to GEO, NTR biosample		
ENCFF010OHD	bed narrowPeak	peaks	ENCSR346JWH	DNase-seq	EFO:0002106	A673	immortalized cell line	unknown	female	Homo sapiens							DNA					2015-03-31	ENCODE					1							ENCFF612RJK	2893273	John Stamatoyannopoulos, UW	29906a93aa9f2810687644b7ee2abd10	https://www.encodeproject.org/files/ENCFF010OHD/@@download/ENCFF010OHD.bed.gz	hg19			archived		experiment not submitted to GEO		
ENCFF635UQS	bed narrowPeak	peaks	ENCSR346JWH	DNase-seq	EFO:0002106	A673	immortalized cell line	unknown	female	Homo sapiens							DNA					2015-03-31	ENCODE					2							ENCFF335VVX	2635737	John Stamatoyannopoulos, UW	da6a178e58ef0f12f5fbac55fc7a21c5	https://www.encodeproject.org/files/ENCFF635UQS/@@download/ENCFF635UQS.bed.gz	hg19			archived		experiment not submitted to GEO		
ENCFF284LQW	bed narrowPeak	peaks	ENCSR346JWH	DNase-seq	EFO:0002106	A673	immortalized cell line	unknown	female	Homo sapiens							DNA					2015-03-31	ENCODE					1							ENCFF099KHR, ENCFF163ZHO	2379391	ENCODE Processing Pipeline	8064009b57fc88dfcf1e5d4925953a13	https://www.encodeproject.org/files/ENCFF284LQW/@@download/ENCFF284LQW.bed.gz	hg19			released		experiment not submitted to GEO		
ENCFF234POJ	bed narrowPeak	peaks	ENCSR346JWH	DNase-seq	EFO:0002106	A673	immortalized cell line	unknown	female	Homo sapiens							DNA					2015-03-31	ENCODE					2							ENCFF141VBO, ENCFF163ZHO	1618526	ENCODE Processing Pipeline	ad076cdda5435fa40cb64f24f5f14f27	https://www.encodeproject.org/files/ENCFF234POJ/@@download/ENCFF234POJ.bed.gz	hg19			released		experiment not submitted to GEO		
ENCFF197DFT	bed narrowPeak	peaks	ENCSR346JWH	DNase-seq	EFO:0002106	A673	immortalized cell line	unknown	female	Homo sapiens							DNA					2015-03-31	ENCODE					1							ENCFF277AEJ, ENCFF992CZQ	2389077	ENCODE Processing Pipeline	7bbab2b56d4645280c2ac6081b96987d	https://www.encodeproject.org/files/ENCFF197DFT/@@download/ENCFF197DFT.bed.gz	GRCh38			released		experiment not submitted to GEO		
ENCFF884NDX	bed narrowPeak	peaks	ENCSR346JWH	DNase-seq	EFO:0002106	A673	immortalized cell line	unknown	female	Homo sapiens							DNA					2015-03-31	ENCODE					2							ENCFF427EIQ, ENCFF992CZQ	1627015	ENCODE Processing Pipeline	5146893557b932e774822dfc381f6f02	https://www.encodeproject.org/files/ENCFF884NDX/@@download/ENCFF884NDX.bed.gz	GRCh38			released		experiment not submitted to GEO		
ENCFF738OXN	bed narrowPeak	peaks	ENCSR423UEH	DNase-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							DNA					2016-07-14	ENCODE					1		36					ENCFF025REL	2446691	John Stamatoyannopoulos, UW	c475c37f1edb1f5a1a8009ab53a6887b	https://www.encodeproject.org/files/ENCFF738OXN/@@download/ENCFF738OXN.bed.gz	hg19			archived		experiment not submitted to GEO	unreplicated experiment	
ENCFF628MWT	bed narrowPeak	peaks	ENCSR423UEH	DNase-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							DNA					2016-07-14	ENCODE					1							ENCFF163ZHO, ENCFF356XTM	986592	ENCODE Processing Pipeline	9fb423a5dfa7927703901cba56f8a6e2	https://www.encodeproject.org/files/ENCFF628MWT/@@download/ENCFF628MWT.bed.gz	hg19			released		experiment not submitted to GEO	unreplicated experiment	
ENCFF557VGI	bed narrowPeak	peaks	ENCSR423UEH	DNase-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							DNA					2016-07-14	ENCODE					1							ENCFF571GHA, ENCFF992CZQ	992902	ENCODE Processing Pipeline	c56d3938a0111241b66875e17c91ba11	https://www.encodeproject.org/files/ENCFF557VGI/@@download/ENCFF557VGI.bed.gz	GRCh38			released		experiment not submitted to GEO	unreplicated experiment	
ENCFF429DEG	bed narrowPeak	peaks	ENCSR475SYH	DNase-seq	UBERON:0000473	testis	tissue	adult	male	Homo sapiens							DNA					2016-05-09	ENCODE					1		36					ENCFF267MXH	2747711	John Stamatoyannopoulos, UW	9c631dafb505d2cff049c8830a62fbd9	https://www.encodeproject.org/files/ENCFF429DEG/@@download/ENCFF429DEG.bed.gz	hg19			archived		experiment not submitted to GEO		
ENCFF785AEY	bed narrowPeak	peaks	ENCSR475SYH	DNase-seq	UBERON:0000473	testis	tissue	adult	male	Homo sapiens							DNA					2016-05-09	ENCODE					1							ENCFF163ZHO, ENCFF607EAC	657318	ENCODE Processing Pipeline	116d5e8e90a800e477203ce492b5a4b9	https://www.encodeproject.org/files/ENCFF785AEY/@@download/ENCFF785AEY.bed.gz	hg19			released		experiment not submitted to GEO		
ENCFF462KLG	bed narrowPeak	peaks	ENCSR475SYH	DNase-seq	UBERON:0000473	testis	tissue	adult	male	Homo sapiens							DNA					2016-05-09	ENCODE					1							ENCFF982UEH, ENCFF992CZQ	662422	ENCODE Processing Pipeline	a1aaacb3d72f496d20dbab0f034c8d85	https://www.encodeproject.org/files/ENCFF462KLG/@@download/ENCFF462KLG.bed.gz	GRCh38			released		experiment not submitted to GEO		
ENCFF179NOL	bed narrowPeak	peaks	ENCSR366EGE	DNase-seq	UBERON:0000948	heart	tissue	fetal	unknown	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF222DQW, ENCFF992CZQ	1047269	ENCODE Processing Pipeline	2aefcc9835ab8f02153ed59032b51662	https://www.encodeproject.org/files/ENCFF179NOL/@@download/ENCFF179NOL.bed.gz	GRCh38			released				
ENCFF868AXL	bed narrowPeak	peaks	ENCSR366EGE	DNase-seq	UBERON:0000948	heart	tissue	fetal	unknown	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF434WEP	1044681	ENCODE Processing Pipeline	8c3ec482916b8e4fb084bedb568f66b0	https://www.encodeproject.org/files/ENCFF868AXL/@@download/ENCFF868AXL.bed.gz	hg19			released				
ENCFF001SQP	bed narrowPeak	peaks	ENCSR000ENH	DNase-seq	CL:0002548	cardiac fibroblast	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2010-12-16	ENCODE					1, 2							ENCFF001BAF, ENCFF001DAA, ENCFF001DAB	1671350	John Stamatoyannopoulos, UW	c8b3a848b682d6370bfbbabd8ee3435b	https://www.encodeproject.org/files/ENCFF001SQP/@@download/ENCFF001SQP.bed.gz	hg19			released	inconsistent platforms			
ENCFF001VZM	bed narrowPeak	peaks	ENCSR000ENH	DNase-seq	CL:0002548	cardiac fibroblast	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2010-12-16	ENCODE					1, 2							ENCFF001BAF	2877979	John Stamatoyannopoulos, UW	b0a0ca8716a8c562a8059710a8e6a18f	https://www.encodeproject.org/files/ENCFF001VZM/@@download/ENCFF001VZM.bed.gz	hg19			released	inconsistent platforms			
ENCFF001WHQ	bed narrowPeak	peaks	ENCSR000ENH	DNase-seq	CL:0002548	cardiac fibroblast	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2010-12-16	ENCODE					2							ENCFF001DAB	1911954	John Stamatoyannopoulos, UW	d1dbd2c6a45c885d8ef28afcf53ecf62	https://www.encodeproject.org/files/ENCFF001WHQ/@@download/ENCFF001WHQ.bed.gz	hg19			released	inconsistent platforms			
ENCFF001WHP	bed narrowPeak	peaks	ENCSR000ENH	DNase-seq	CL:0002548	cardiac fibroblast	primary cell	unknown	unknown	Homo sapiens							DNA		see document	see document		2010-12-16	ENCODE					1							ENCFF001DAA	2004878	John Stamatoyannopoulos, UW	41ad94875a23a00cca68249b7b8fbf2c	https://www.encodeproject.org/files/ENCFF001WHP/@@download/ENCFF001WHP.bed.gz	hg19			released	inconsistent platforms			
ENCFF001SOM	bed narrowPeak	peaks	ENCSR000EJA	DNase-seq	EFO:0002782	H54	immortalized cell line	adult	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE													1546167	Gregory Crawford, Duke	0c070d7cc4ce55c9c83f12a1b5ec9b64	https://www.encodeproject.org/files/ENCFF001SOM/@@download/ENCFF001SOM.bed.gz	hg19			archived	mixed read lengths	biological replicates with identical biosample		extremely low read depth
ENCFF001UUZ	bed narrowPeak	peaks	ENCSR000EJA	DNase-seq	EFO:0002782	H54	immortalized cell line	adult	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE													2072272	Gregory Crawford, Duke	02fa463c4f7dfcd304f183a6f3de20eb	https://www.encodeproject.org/files/ENCFF001UUZ/@@download/ENCFF001UUZ.bed.gz	hg19			archived	mixed read lengths	biological replicates with identical biosample		extremely low read depth
ENCFF489NXP	bed narrowPeak	peaks	ENCSR000EJA	DNase-seq	EFO:0002782	H54	immortalized cell line	adult	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE					1							ENCFF163ZHO, ENCFF315FMO	474546	ENCODE Processing Pipeline	c4b5676d7aaf3f4c3d2c0d3e03d1d43d	https://www.encodeproject.org/files/ENCFF489NXP/@@download/ENCFF489NXP.bed.gz	hg19			released	mixed read lengths	biological replicates with identical biosample		extremely low read depth
ENCFF487CFO	bed narrowPeak	peaks	ENCSR000EJA	DNase-seq	EFO:0002782	H54	immortalized cell line	adult	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE					2							ENCFF163ZHO, ENCFF335SPM	784	ENCODE Processing Pipeline	9283a0baf93c152ebd72695602ee0665	https://www.encodeproject.org/files/ENCFF487CFO/@@download/ENCFF487CFO.bed.gz	hg19			released	mixed read lengths	biological replicates with identical biosample		extremely low read depth
ENCFF258CSE	bed narrowPeak	peaks	ENCSR000EJA	DNase-seq	EFO:0002782	H54	immortalized cell line	adult	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE					1							ENCFF911XKA, ENCFF992CZQ	467946	ENCODE Processing Pipeline	18733a688551a9da07170a3ccb76d1ec	https://www.encodeproject.org/files/ENCFF258CSE/@@download/ENCFF258CSE.bed.gz	GRCh38			released	mixed read lengths	biological replicates with identical biosample		extremely low read depth
